review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
1125,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-01,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1126,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-01-19,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1127,"Awesome banking experience, fast navigation and secure transfers.",4,2026-04-11,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1128,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-20,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1129,"Awesome banking experience, fast navigation and secure transfers.",5,2026-05-11,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1130,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-05-07,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1131,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-01-13,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1132,"Amole app has a great interface, very clean and navigable navigation.",4,2026-05-07,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1133,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-03-15,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1134,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-01-21,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1135,Very slow transfer loading times today. App kept crashing during payments.,1,2026-01-27,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1136,Failed transfers. System says network error but my balance was deducted.,1,2026-01-27,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1137,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-09,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1138,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-04,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1139,Smooth transfers and quick notifications. Highly recommended.,5,2026-01-30,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1140,Please add biometric authentication like fingerprint sign in.,3,2026-03-28,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1141,"Awesome banking experience, fast navigation and secure transfers.",5,2026-04-27,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1142,"Great user interface, clean design, but login error pops up frequently.",3,2026-05-05,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1143,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-04-06,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1144,"Awesome banking experience, fast navigation and secure transfers.",5,2026-04-29,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1145,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-05-10,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1146,Failed transfers. System says network error but my balance was deducted.,1,2026-01-13,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1147,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-05-04,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1148,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-02-15,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1149,"Great user interface, clean design, but login error pops up frequently.",2,2026-03-24,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1150,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-03-10,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1151,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-03,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1152,"Great user interface, clean design, but login error pops up frequently.",2,2026-04-23,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1153,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-03-06,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1154,Very slow transfer loading times today. App kept crashing during payments.,2,2026-04-03,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1155,"Amole app has a great interface, very clean and navigable navigation.",4,2026-03-01,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1156,"Amole app has a great interface, very clean and navigable navigation.",5,2026-03-02,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1157,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-02,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1158,Failed transfers. System says network error but my balance was deducted.,1,2026-03-17,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1159,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-01-03,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1160,"Awesome banking experience, fast navigation and secure transfers.",5,2026-02-23,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1161,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-05-02,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1162,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-02-24,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1163,"Great user interface, clean design, but login error pops up frequently.",3,2026-04-03,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1164,"Amole app has a great interface, very clean and navigable navigation.",3,2026-05-05,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1165,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-03-26,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1166,Please add biometric authentication like fingerprint sign in.,3,2026-01-11,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1167,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-03-15,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1168,"Great user interface, clean design, but login error pops up frequently.",4,2026-05-03,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1169,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-05-10,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1170,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-16,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1171,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-05-05,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1172,"Amole app has a great interface, very clean and navigable navigation.",5,2026-01-04,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1173,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-18,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1174,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-28,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1175,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-01-29,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1176,Smooth transfers and quick notifications. Highly recommended.,4,2026-02-14,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1177,Very slow transfer loading times today. App kept crashing during payments.,1,2026-04-09,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1178,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-01-31,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1179,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-05-05,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1180,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-04-30,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1181,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-15,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1182,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-01-05,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1183,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-03-12,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1184,"Amole app has a great interface, very clean and navigable navigation.",5,2026-03-18,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1185,Very slow transfer loading times today. App kept crashing during payments.,1,2026-03-30,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1186,"Awesome banking experience, fast navigation and secure transfers.",5,2026-02-26,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1187,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-02-22,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1188,Please add biometric authentication like fingerprint sign in.,3,2026-03-21,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1189,Very slow transfer loading times today. App kept crashing during payments.,1,2026-04-20,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1190,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-03-02,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1191,Please add biometric authentication like fingerprint sign in.,4,2026-04-17,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1192,"Awesome banking experience, fast navigation and secure transfers.",5,2026-02-15,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1193,Very slow transfer loading times today. App kept crashing during payments.,2,2026-02-05,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1194,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-01-22,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1195,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-04-11,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1196,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-02-15,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1197,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-02-28,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
